Utilizacion 82.000000 VolCajasEmpacado 98.400000 Duracion[s] 37.393000 Iteraciones 20500
0 3 0 0 0 0 3 5 3
1 3 0 0 5 0 3 10 3
2 1 0 0 0 3 2 3 6
3 1 0 0 3 3 2 6 6
4 1 0 0 6 3 2 9 6
5 0 0 0 0 6 2 5 8
6 0 0 0 5 6 2 10 8
7 0 0 0 0 8 2 5 10
8 0 0 0 5 8 2 10 10
9 0 0 2 0 3 4 5 5
10 0 0 2 5 3 4 10 5
11 0 0 2 0 5 4 5 7
12 0 0 2 5 5 4 10 7
13 2 0 2 0 7 4 4 9
14 0 0 2 4 7 4 9 9
15 7 1 4 0 0 9 3 3
16 7 1 4 0 3 9 3 6
17 7 1 4 0 6 9 3 9
18 6 1 4 3 0 8 5 2
19 7 1 4 3 2 9 6 5
20 7 1 4 3 5 9 6 8
21 4 1 4 3 8 9 5 10
22 4 1 4 6 0 9 8 2
23 4 1 4 6 2 9 8 4
24 4 1 4 6 4 9 8 6
25 4 1 4 6 6 9 8 8
26 4 1 4 6 8 9 8 10
27 4 1 4 8 0 9 10 2
28 4 1 4 8 2 9 10 4
29 4 1 4 8 4 9 10 6
30 5 1 4 8 6 7 10 9
31 10 2 9 0 0 12 5 3
32 8 2 9 5 0 11 10 2
33 8 2 9 5 2 11 10 4
34 8 2 9 5 4 11 10 6
35 8 2 9 5 6 11 10 8
36 8 2 9 5 8 11 10 10
37 8 2 9 0 3 11 5 5
38 8 2 9 0 5 11 5 7
39 8 2 9 0 7 11 5 9
