Utilizacion 82.000000 VolCajasEmpacado 98.400000 Duracion[s] 60.001000 Iteraciones 44669
0 3 0 0 0 0 3 5 3
1 3 0 0 5 0 3 10 3
2 1 0 0 0 3 2 3 6
3 1 0 0 3 3 2 6 6
4 1 0 0 6 3 2 9 6
5 0 0 0 0 6 2 5 8
6 0 0 0 5 6 2 10 8
7 0 0 0 0 8 2 5 10
8 0 0 0 5 8 2 10 10
9 0 0 2 0 3 4 5 5
10 0 0 2 5 3 4 10 5
11 0 0 2 0 5 4 5 7
12 0 0 2 5 5 4 10 7
13 2 0 2 0 7 4 4 9
14 0 0 2 4 7 4 9 9
15 5 1 4 0 0 7 2 3
16 4 1 4 2 0 9 4 2
17 4 1 4 2 2 9 4 4
18 4 1 4 2 4 9 4 6
19 4 1 4 2 6 9 4 8
20 4 1 4 2 8 9 4 10
21 7 1 4 4 0 9 7 3
22 7 1 4 4 3 9 7 6
23 7 1 4 4 6 9 7 9
24 4 1 4 0 3 9 2 5
25 4 1 4 0 5 9 2 7
26 4 1 4 0 7 9 2 9
27 7 1 4 7 0 9 10 3
28 7 1 4 7 3 9 10 6
29 6 1 4 7 6 8 9 8
30 4 1 4 7 8 9 9 10
31 8 2 9 0 0 11 5 2
32 8 2 9 5 0 11 10 2
33 8 2 9 0 2 11 5 4
34 8 2 9 0 4 11 5 6
35 8 2 9 0 6 11 5 8
36 8 2 9 0 8 11 5 10
37 10 2 9 5 2 12 10 5
38 8 2 9 5 5 11 10 7
39 8 2 9 5 7 11 10 9
