40
587	233	220
0	55	0	50	1	26	1	1	7150000	42	18468	6335	0
1	48	1	42	1	37	1	5	7459200	26501	19170	15725	0
2	47	1	34	1	26	1	2	4154800	11479	29359	26962	0
3	104	0	74	1	50	1	2	38480000	24465	5706	28146	0
4	83	0	70	1	40	1	5	23240000	23282	16828	9962	0
5	53	1	52	1	38	1	6	10472800	492	2996	11943	0
6	108	0	69	1	49	1	2	36514800	4828	5437	2992	0
7	78	1	73	1	72	1	3	40996800	14605	3903	154	0
8	77	0	62	0	24	1	3	11457600	293	12383	17422	0
9	74	0	34	1	21	1	3	5283600	18717	19719	19896	0
10	49	1	38	1	37	1	3	6889400	5448	21727	14771	0
11	79	1	50	1	40	1	6	15800000	11539	1870	19913	0
12	75	0	44	1	35	1	5	11550000	25668	26300	17036	0
13	98	1	69	1	57	1	3	38543400	9895	28704	23812	0
14	72	0	62	1	36	1	4	16070400	1923	933	17674	0
15	98	0	93	0	41	1	4	37367400	4665	15142	7711	0
16	98	0	60	1	35	1	3	20580000	28254	6869	25548	0
17	62	0	40	1	31	1	6	7688000	27644	3263	3358	0
18	68	1	59	1	37	1	2	14844400	20038	12860	8724	0
19	60	1	49	1	45	1	2	13230000	9742	27530	779	0
20	78	0	75	0	36	1	2	21060000	12317	3036	22191	0
21	92	0	47	1	43	1	4	18593200	1842	289	707	0
22	97	1	77	1	58	1	5	43320200	9041	8943	19265	0
23	98	0	69	0	33	1	2	22314600	22649	27447	23806	0
24	97	1	80	1	54	1	3	41904000	15891	6730	24371	0
25	87	1	68	1	52	1	4	30763200	15351	15007	1702	0
26	109	0	68	1	45	1	3	33354000	24394	3549	19630	0
27	94	1	78	1	64	1	2	46924800	12624	24085	19955	0
28	104	0	52	1	50	1	6	27040000	18757	11841	4967	0
29	59	1	58	1	52	1	5	17794400	7377	13932	26309	0
30	87	0	53	1	42	1	5	19366200	16945	3040	24627	0
31	87	1	57	1	54	1	3	26778600	11324	5538	21539	0
32	97	1	80	1	73	1	2	56648000	16119	2083	22930	0
33	54	1	53	1	30	1	4	8586000	16542	4834	1716	0
34	79	1	51	1	47	1	5	18936300	4640	259	22705	0
35	65	1	65	1	40	1	4	16900000	9931	13977	2307	0
36	71	0	67	0	26	1	6	12368200	2274	22387	5022	0
37	82	1	79	1	46	1	2	29798800	28746	26925	19073	0
38	95	0	35	1	33	1	1	10972500	6271	5830	26778	0
39	74	1	68	1	52	1	3	26166400	15573	5098	16513	0
