50
587	233	220
0	49	0	25	1	21	1	2	2572500	42	18468	6335	0
1	60	1	51	1	41	1	5	12546000	26501	19170	15725	0
2	103	1	76	1	64	1	2	50099200	11479	29359	26962	0
3	95	1	70	1	62	1	3	41230000	24465	5706	28146	0
4	111	0	49	1	26	1	2	14141400	23282	16828	9962	0
5	85	1	84	1	72	1	2	51408000	492	2996	11943	0
6	48	1	36	1	31	1	2	5356800	4828	5437	32392	0
7	86	0	76	0	38	1	2	24836800	14605	3903	154	0
8	71	1	48	1	47	1	2	16017600	293	12383	17422	0
9	90	0	43	1	33	1	4	12771000	18717	19719	19896	0
10	98	0	52	1	44	1	2	22422400	5448	21727	14771	0
11	73	0	37	1	23	1	1	6212300	11539	1870	19913	0
12	61	1	48	1	39	1	3	11419200	25668	26300	17036	0
13	75	1	75	1	63	1	4	35437500	9895	28704	23812	0
14	74	1	42	1	40	1	4	12432000	31323	30334	17674	0
15	98	0	88	0	26	1	2	22422400	4665	15142	7711	0
16	97	0	69	1	41	1	1	27441300	28254	6869	25548	0
17	89	1	77	1	46	1	2	31523800	27644	32662	58	0
18	73	1	64	1	55	1	2	25696000	20038	12860	8724	0
19	84	1	69	1	66	1	2	38253600	9742	27530	779	0
20	38	1	37	1	29	1	1	4077400	12317	3036	22191	0
21	61	1	47	1	39	1	1	11181300	1842	289	30107	0
22	57	1	44	1	42	1	5	10533600	9041	8943	19265	0
23	98	0	79	0	20	1	1	15484000	22649	27447	23806	0
24	83	1	76	1	57	1	1	35955600	15891	6730	24371	0
25	75	0	62	1	36	1	3	16740000	15351	15007	31102	0
26	60	1	55	1	45	1	2	14850000	24394	3549	19630	0
27	79	1	64	1	40	1	3	20224000	12624	24085	19955	0
28	103	0	76	1	44	1	3	34443200	18757	11841	4967	0
29	96	1	82	1	59	1	4	46444800	7377	13932	26309	0
30	86	0	51	1	27	1	3	11842200	16945	32440	24627	0
31	103	0	54	1	31	1	2	17242200	11324	5538	21539	0
32	83	1	71	1	62	1	1	36536600	16119	2083	22930	0
33	106	1	76	1	71	1	3	57197600	16542	4834	31116	0
34	78	0	58	1	30	1	3	13572000	4640	29659	22705	0
35	79	0	25	1	20	1	3	3950000	9931	13977	2307	0
36	97	1	94	1	73	1	2	66561400	31674	22387	5022	0
37	91	0	87	0	43	1	5	34043100	28746	26925	19073	0
38	97	0	48	1	29	1	4	13502400	6271	5830	26778	0
39	119	0	25	1	21	1	2	6247500	15573	5098	16513	0
40	54	1	49	1	36	1	3	9525600	23987	13291	9162	0
41	86	0	70	1	42	1	1	25284000	18637	22356	24768	0
42	88	0	67	0	30	1	1	17688000	23656	15575	4032	0
43	109	1	82	1	75	1	4	67035000	12053	27350	1151	0
44	88	0	39	1	35	1	1	12012000	16942	21725	13966	0
45	91	0	81	0	36	1	4	26535600	3431	31108	30192	0
46	103	0	97	0	27	1	2	26975700	18008	11338	15458	0
47	75	1	49	1	42	1	3	15435000	12288	27754	10384	0
48	105	0	49	1	35	1	2	18007500	14946	8910	32210	0
49	109	0	57	1	50	1	1	31065000	9759	24222	18589	0
