30
587	233	220
0	49	0	25	1	21	1	7	2572500	42	18468	6335	0
1	60	1	51	1	41	1	6	12546000	26501	19170	15725	0
2	103	1	76	1	64	1	4	50099200	11479	29359	26962	0
3	95	1	70	1	62	1	5	41230000	24465	5706	28146	0
4	111	0	49	1	26	1	3	14141400	23282	16828	9962	0
5	85	1	84	1	72	1	4	51408000	492	2996	11943	0
6	48	1	36	1	31	1	1	5356800	4828	5437	1492	0
7	86	0	76	0	38	1	7	24836800	14605	3903	154	0
8	71	1	48	1	47	1	4	16017600	293	12383	17422	0
9	90	0	43	1	33	1	5	12771000	18717	19719	19896	0
10	98	0	52	1	44	1	3	22422400	5448	21727	14771	0
11	73	0	37	1	23	1	6	6212300	11539	1870	19913	0
12	61	1	48	1	39	1	3	11419200	25668	26300	17036	0
13	75	1	75	1	63	1	6	35437500	9895	28704	23812	0
14	74	1	42	1	40	1	5	12432000	423	30334	17674	0
15	98	0	88	0	26	1	2	22422400	4665	15142	7711	0
16	97	0	69	1	41	1	5	27441300	28254	6869	25548	0
17	89	1	77	1	46	1	5	31523800	27644	1763	1858	0
18	73	1	64	1	55	1	6	25696000	20038	12860	8724	0
19	84	1	69	1	66	1	2	38253600	9742	27530	779	0
20	38	1	37	1	29	1	4	4077400	12317	3036	22191	0
21	61	1	47	1	39	1	2	11181300	1842	289	30107	0
22	57	1	44	1	42	1	4	10533600	9041	8943	19265	0
23	98	0	79	0	20	1	2	15484000	22649	27447	23806	0
24	83	1	76	1	57	1	9	35955600	15891	6730	24371	0
25	75	0	62	1	36	1	4	16740000	15351	15007	202	0
26	60	1	55	1	45	1	8	14850000	24394	3549	19630	0
27	79	1	64	1	40	1	5	20224000	12624	24085	19955	0
28	103	0	76	1	44	1	4	34443200	18757	11841	4967	0
29	96	1	82	1	59	1	2	46444800	7377	13932	26309	0
